Trajectories
100
,,Pauline:T10,,,Pauline:STRN,,,Pauline:CLAV,,,Pauline:C7,,,Pauline:RSHO,,,Pauline:RUPA,,,Pauline:RELB,,,Pauline:RWRB,,,Pauline:RWRA,,,Pauline:RFIN,,,Pauline:LSHO,,,Pauline:LUPA,,,Pauline:LELB,,,Pauline:LWRA,,,Pauline:LWRB,,,Pauline:LFIN,,,Pauline:RFHD,,,Pauline:LFHD,,,Pauline:LBHD,,,Pauline:RBHD,,,Pauline:RPSI,,,Pauline:LPSI,,,Pauline:RASI,,,Pauline:LASI,,,Pauline:RKNE,,,Pauline:RANK,,,Pauline:RTOE,,,Pauline:RHEE,,,Pauline:LKNE,,,Pauline:LANK,,,Pauline:LTOE,,,Pauline:LHEE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
29,0,-9.73594,979.385,1106.41,-7.02618,790.983,1187.87,-2.97844,853.089,1399.44,-3.25008,949.118,1476.35,-194.307,880.428,1434.17,-235.467,889,1216.21,-240.709,902.222,1112.87,-273.174,827.019,895.689,-246.99,794.445,897.333,-266.089,782.428,824.471,185.276,906.793,1432.26,223.924,906.994,1316.1,218.73,934.038,1103.16,259.464,831.921,892.104,279.323,877.392,897.301,286.211,830.53,811.588,-22.8921,748.663,1635.05,41.9818,753.809,1643.53,76.678,928.478,1640.35,-47.0705,941.531,1647.81,-80.0309,985.466,1010.38,50.7602,982.807,1015.09,-138.058,814.775,971.63,130.59,818.365,981.988,-151.391,924.517,502.113,-145.987,964.799,100.596,-134.416,802.783,68.6444,-103.237,997.125,78.8472,120.832,917.647,494.173,113.857,977.077,113.66,82.2799,809.16,66.423,69.6495,1005.3,76.1682
30,0,-9.71275,979.206,1106.39,-6.98455,790.907,1187.89,-2.90509,852.846,1399.49,-3.20568,948.99,1476.35,-194.288,880.294,1434.18,-235.41,888.778,1216.21,-240.622,901.975,1112.87,-273.098,826.725,895.689,-247.184,794.24,897.189,-266.015,782.111,824.478,185.315,906.633,1432.29,223.951,906.8,1316.14,218.88,933.819,1103.21,259.607,831.744,892.185,279.486,877.179,897.4,286.379,830.257,811.602,-22.8332,748.266,1635.12,42.0036,753.68,1643.47,76.7239,928.267,1640.34,-47.0402,941.344,1647.81,-79.9939,985.282,1010.36,50.7824,982.633,1015.09,-138.054,814.8,971.572,130.604,818.017,982.03,-151.374,924.368,502.146,-145.327,964.572,99.8573,-134.38,802.818,68.6242,-103.209,997.131,78.8606,120.834,917.569,494.148,113.828,977.052,113.656,82.2622,809.183,66.4217,69.6621,1005.29,76.1523
31,0,-9.67521,979.063,1106.39,-6.95833,790.809,1187.9,-3.51909,850.552,1400.24,-3.13693,948.822,1476.33,-194.206,880.144,1434.18,-235.375,888.61,1216.24,-240.559,901.782,1112.88,-273.007,826.385,895.709,-247.157,793.95,897.195,-265.884,781.836,824.43,185.352,906.434,1432.31,224.064,906.557,1316.18,218.98,933.647,1103.26,259.634,831.551,892.217,279.571,876.96,897.505,286.517,829.993,811.637,-22.7694,748.28,1635.1,42.2609,753.581,1643.22,76.7548,928.061,1640.37,-47.0122,941.159,1647.81,-79.9664,985.124,1010.36,50.7997,982.463,1015.09,-138.032,814.423,971.636,130.633,817.901,981.983,-151.368,924.367,502.115,-145.284,964.515,99.8273,-134.408,802.775,68.6713,-103.231,997.146,78.8903,120.82,917.478,494.151,113.874,977.073,113.658,82.2689,809.172,66.4151,69.6373,1005.3,76.1762
32,0,-9.64061,978.923,1106.38,-6.93741,790.721,1187.9,-3.46534,850.229,1400.36,-3.0957,948.684,1476.34,-194.167,880.053,1434.19,-235.309,888.383,1216.23,-240.491,901.56,1112.88,-272.944,826.134,895.713,-247.14,793.682,897.221,-265.898,781.545,824.426,185.392,906.288,1432.34,224.144,906.351,1316.22,219.12,933.603,1103.35,260.063,831.177,892.409,279.712,876.704,897.521,286.692,829.713,811.698,-22.7468,748.154,1635.07,42.1017,753.411,1643.3,76.8066,927.856,1640.37,-46.9235,940.968,1647.81,-79.9386,984.922,1010.33,50.8226,982.259,1015.06,-138.005,814.345,971.578,130.637,817.55,981.967,-151.33,924.098,502.115,-145.879,964.826,100.622,-134.394,802.798,68.6145,-103.201,997.12,78.8881,120.845,917.38,494.142,113.846,977.032,113.654,82.2345,809.172,66.4075,69.6341,1005.3,76.1674
33,0,-9.6178,978.741,1106.34,-6.89692,790.635,1187.92,-2.76073,852.218,1399.49,-3.0566,948.567,1476.33,-194.123,879.887,1434.21,-235.277,888.212,1216.27,-240.443,901.321,1112.93,-272.889,825.835,895.731,-247.014,793.308,897.284,-265.852,781.289,824.347,185.426,906.104,1432.35,224.227,906.118,1316.24,219.186,933.397,1103.4,260.2,830.925,892.529,279.843,876.47,897.551,286.883,829.488,811.802,-22.9141,746.976,1635.27,42.3916,753.199,1643.02,76.8287,927.568,1640.36,-46.8702,940.767,1647.79,-79.9129,984.751,1010.35,50.8446,982.047,1015.02,-137.997,814.009,971.622,130.705,817.28,982.001,-151.33,923.961,502.134,-145.268,964.497,99.7971,-134.392,802.798,68.6192,-103.209,997.115,78.9052,120.814,917.316,494.159,113.828,977.037,113.656,82.2633,809.143,66.4032,69.6166,1005.28,76.187
34,0,-9.58734,978.583,1106.37,-6.9128,790.491,1187.95,-3.3883,849.73,1400.34,-3.00595,948.419,1476.31,-194.081,879.722,1434.24,-235.237,888.01,1216.27,-240.406,901.125,1112.96,-272.811,825.504,895.724,-246.93,793.005,897.387,-265.838,781.136,824.36,185.462,905.977,1432.39,224.3,905.907,1316.25,219.217,933.089,1103.34,260.2,830.708,892.558,279.991,876.133,897.486,286.742,829.262,811.644,-22.9089,747.27,1635.18,42.3929,753.217,1642.98,76.9142,927.367,1640.39,-46.865,940.602,1647.81,-79.9214,984.569,1010.34,50.8468,981.843,1015,-138.01,813.749,971.665,130.703,817.083,981.965,-151.317,923.891,502.051,-145.321,964.547,99.8972,-134.412,802.781,68.5898,-103.214,997.097,78.9024,120.793,917.209,494.187,113.786,977.043,113.651,82.2706,809.181,66.4176,69.6384,1005.28,76.1821
35,0,-9.5774,978.41,1106.34,-6.85678,790.287,1188.02,-2.65097,851.887,1399.56,-2.97259,948.284,1476.28,-194.028,879.554,1434.26,-235.425,888.022,1216.29,-240.36,900.881,1112.93,-272.777,825.218,895.795,-246.782,792.671,897.454,-265.85,780.983,824.326,185.501,905.766,1432.36,224.356,905.692,1316.28,219.265,932.928,1103.38,260.27,830.446,892.597,280.09,875.903,897.491,286.83,828.984,811.659,-22.8364,746.967,1635.22,42.4476,753.024,1642.82,76.9509,927.167,1640.4,-46.8233,940.401,1647.85,-79.8878,984.424,1010.34,50.8589,981.675,1014.99,-138.028,813.74,971.633,130.687,816.947,981.939,-151.304,923.743,502.072,-145.302,964.526,99.9022,-134.43,802.774,68.6242,-103.194,997.108,78.9139,120.772,917.126,494.137,113.756,977.035,113.675,82.3123,809.159,66.415,69.6181,1005.24,76.1542
36,0,-9.57815,978.227,1106.32,-6.82869,790.191,1187.97,-2.60312,851.454,1399.62,-2.92705,948.122,1476.3,-194.041,879.516,1434.31,-235.37,887.813,1216.3,-240.341,900.688,1112.94,-272.705,824.919,895.842,-246.703,792.434,897.492,-265.837,780.864,824.322,185.505,905.643,1432.4,224.456,905.472,1316.25,219.298,932.727,1103.38,260.337,830.26,892.623,280.142,875.644,897.487,286.954,828.755,811.73,-22.6872,746.515,1635.27,42.4741,752.981,1642.77,76.9437,926.911,1640.43,-46.7788,940.211,1647.87,-79.8793,984.24,1010.3,50.8517,981.473,1014.97,-137.673,814.768,970.99,130.682,816.663,981.967,-151.336,923.699,502.101,-145.27,964.464,99.8359,-134.337,802.743,68.6757,-103.217,997.054,78.8918,120.934,917.28,494.385,113.815,977.008,113.696,82.2734,809.17,66.4167,69.6032,1005.27,76.1951
37,0,-9.56253,978.046,1106.29,-6.82264,790.03,1188.06,-2.58208,851.333,1399.61,-2.91762,947.955,1476.28,-194.029,879.371,1434.33,-235.314,887.588,1216.29,-240.297,900.472,1112.95,-272.6,824.602,895.89,-246.543,792.075,897.635,-265.848,780.67,824.24,185.547,905.444,1432.38,224.418,905.433,1316.3,219.345,932.546,1103.42,260.384,829.992,892.642,280.19,875.393,897.492,287.097,828.508,811.776,-22.6911,746.052,1635.35,42.5208,752.852,1642.6,76.9673,926.662,1640.41,-46.7794,939.979,1647.86,-79.8832,984.093,1010.28,50.864,981.273,1014.94,-137.687,814.513,971.044,130.694,816.481,981.916,-151.286,923.498,502.111,-145.286,964.478,99.8426,-134.38,802.767,68.6021,-103.216,997.077,78.9319,120.907,917.165,494.379,113.783,976.989,113.69,82.2936,809.172,66.4065,69.6078,1005.26,76.2088
38,0,-9.55323,977.855,1106.26,-6.76935,789.701,1188.13,-2.59335,850.758,1399.72,-2.89549,947.801,1476.29,-193.96,879.119,1434.29,-235.256,887.346,1216.3,-240.286,900.282,1112.97,-272.527,824.351,895.965,-246.397,791.799,897.725,-265.851,780.495,824.213,185.574,905.265,1432.38,224.428,905.273,1316.3,219.382,932.309,1103.44,260.435,829.826,892.729,280.216,875.153,897.478,287.158,828.246,811.807,-22.7111,746.229,1635.29,42.2631,752.765,1642.7,77.0071,926.515,1640.45,-46.7619,939.786,1647.89,-79.8654,983.929,1010.27,50.8746,981.138,1014.95,-137.685,814.395,971.014,130.679,816.153,981.966,-151.293,923.476,502.059,-145.254,964.456,99.8347,-134.446,802.785,68.5642,-103.195,997.074,78.9417,120.92,917.077,494.411,113.827,977.006,113.719,82.2392,809.181,66.4007,69.6003,1005.32,76.257
39,0,-9.53334,977.686,1106.24,-6.75928,789.475,1188.24,-2.52591,850.498,1399.72,-2.88691,947.657,1476.27,-193.992,879.087,1434.36,-235.231,887.144,1216.29,-240.266,900.029,1112.96,-272.498,824.047,895.988,-246.343,791.49,897.741,-265.822,780.272,824.239,185.616,905.073,1432.38,224.431,905.101,1316.29,219.401,932.046,1103.46,260.413,829.615,892.718,280.215,874.962,897.514,287.258,827.99,811.87,-24.098,751.358,1634.2,42.3986,752.444,1642.56,77.0164,926.334,1640.49,-46.7409,939.556,1647.88,-79.8776,983.767,1010.26,50.8658,980.97,1014.94,-137.686,814.146,971.008,130.67,815.968,981.952,-151.377,923.506,502.138,-145.27,964.456,99.821,-134.415,802.77,68.5942,-103.206,997.086,78.9289,120.897,916.967,494.43,113.779,976.991,113.709,82.2741,809.114,66.394,69.6063,1005.27,76.2027
40,0,-9.53765,977.574,1106.26,-6.76365,789.181,1188.28,-2.53662,850.509,1399.71,-2.88169,947.48,1476.26,-193.979,878.961,1434.38,-235.179,886.946,1216.33,-240.235,899.806,1112.97,-272.526,823.778,896.048,-246.38,791.305,897.744,-265.773,780.076,824.222,185.626,904.855,1432.37,224.486,904.97,1316.31,219.423,931.844,1103.44,260.34,829.547,892.742,280.223,874.733,897.518,287.241,827.773,811.866,-22.9972,746.109,1635.28,42.3934,752.455,1642.42,77.0202,926.137,1640.47,-46.7318,939.398,1647.89,-79.8789,983.604,1010.24,50.8728,980.809,1014.91,-137.673,813.845,970.992,130.64,815.85,981.927,-151.301,923.161,502.083,-145.235,964.443,99.8468,-134.415,802.771,68.6319,-103.196,997.048,78.9726,120.868,916.862,494.436,113.768,976.947,113.695,82.3195,809.072,66.3684,69.5998,1005.24,76.2407
41,0,-9.54411,977.402,1106.22,-6.72142,788.981,1188.26,-2.50341,850.371,1399.69,-2.87222,947.37,1476.27,-193.763,878.562,1434.24,-235.167,886.757,1216.32,-240.217,899.558,1112.97,-272.474,823.481,896.024,-246.334,791.014,897.659,-265.754,779.835,824.196,185.654,904.659,1432.35,224.495,904.811,1316.32,219.482,931.597,1103.43,260.325,829.333,892.737,280.495,874.272,897.333,287.312,827.51,811.943,-24.1161,750.543,1634.22,42.4861,752.142,1642.42,77.0283,925.975,1640.47,-46.7258,939.185,1647.89,-79.8848,983.399,1010.22,50.8583,980.638,1014.91,-137.71,813.719,970.906,130.651,815.487,981.991,-151.397,923.368,502.125,-145.246,964.449,99.8119,-134.386,802.778,68.611,-103.194,997.067,78.9518,120.843,916.765,494.441,113.722,976.934,113.735,82.2657,809.124,66.3441,69.5889,1005.26,76.233
42,0,-9.55895,977.241,1106.18,-6.74155,788.878,1188.32,-2.49853,850.203,1399.7,-2.87916,947.237,1476.28,-193.877,878.563,1434.35,-235.152,886.604,1216.34,-240.17,899.37,1112.94,-272.474,823.257,896.037,-246.279,790.685,897.695,-265.673,779.644,824.213,185.641,904.545,1432.39,224.529,904.574,1316.29,219.463,931.356,1103.41,260.525,828.968,892.743,280.464,874.057,897.352,287.323,827.287,811.992,-24.1852,750.815,1634.25,42.4347,752.334,1642.21,77.0555,925.815,1640.47,-46.7227,938.999,1647.9,-79.9106,983.204,1010.2,50.8444,980.523,1014.93,-137.699,813.428,970.951,130.609,815.222,981.964,-151.384,923.321,502.115,-145.205,964.402,99.752,-134.394,802.755,68.6258,-103.198,997.059,78.9587,120.817,916.638,494.468,113.71,976.939,113.735,82.255,809.077,66.3236,69.5757,1005.24,76.2444
43,0,-9.58324,977.082,1106.16,-6.73944,788.644,1188.34,-2.5081,849.819,1399.75,-2.87994,947.111,1476.28,-193.878,878.442,1434.38,-235.15,886.356,1216.33,-240.152,899.198,1112.97,-272.468,823.009,896.074,-246.279,790.451,897.713,-265.731,779.448,824.22,185.653,904.394,1432.38,224.598,904.337,1316.25,219.486,931.112,1103.4,260.492,828.796,892.801,280.096,873.138,896.958,287.326,827.039,812.025,-24.1632,748.662,1634.23,42.472,752.173,1642.27,77.048,925.636,1640.46,-46.7263,938.864,1647.92,-79.9378,983.025,1010.22,50.8172,980.34,1014.94,-137.764,813.3,970.924,130.54,815.151,981.94,-151.419,923.239,502.063,-145.196,964.378,99.7672,-134.393,802.748,68.5864,-103.173,997.047,78.9698,120.775,916.546,494.49,113.636,976.894,113.744,82.2881,809.07,66.358,69.566,1005.23,76.2712
44,0,-9.63532,976.909,1106.12,-6.70272,788.462,1188.38,-2.49053,849.584,1399.8,-2.87328,946.962,1476.27,-193.717,878.153,1434.26,-235.157,886.171,1216.34,-240.17,898.941,1112.94,-272.462,822.722,896.078,-246.345,790.238,897.712,-265.841,779.397,824.266,185.654,904.242,1432.4,224.607,904.166,1316.3,219.473,930.952,1103.44,260.439,828.579,892.83,280.024,872.913,896.966,287.238,826.822,812.122,-24.1319,748.561,1634.3,42.4328,752.244,1642.19,77.035,925.413,1640.44,-46.7204,938.704,1647.93,-79.9804,982.835,1010.22,50.7892,980.162,1014.94,-137.761,813.175,970.882,130.516,814.955,981.978,-151.422,923.133,502.07,-145.278,964.422,99.8337,-134.436,802.721,68.598,-103.17,997.03,78.9578,120.753,916.42,494.504,113.683,976.9,113.751,82.258,809.076,66.3371,69.5572,1005.25,76.3309
45,0,-9.66016,976.77,1106.11,-6.65948,788.093,1188.41,-2.52655,849.543,1399.75,-2.8867,946.844,1476.29,-193.709,878.01,1434.29,-235.157,886.007,1216.35,-240.151,898.757,1113.01,-272.48,822.468,896.074,-246.337,789.99,897.721,-265.799,779.166,824.287,185.659,904.075,1432.37,224.61,903.945,1316.28,219.462,930.747,1103.47,260.404,828.401,892.852,280.066,873.325,897.351,287.201,826.559,812.143,-24.2041,748.766,1634.07,42.4331,752.234,1642.1,77.0082,925.206,1640.43,-46.7258,938.544,1647.93,-80.0334,982.645,1010.21,50.7515,979.998,1014.97,-137.799,812.934,970.907,130.445,814.656,982.036,-151.423,922.972,502.162,-145.183,964.343,99.7364,-134.432,802.745,68.5623,-103.174,997.061,79.0333,120.754,916.262,494.534,113.67,976.858,113.794,82.2969,809.024,66.3626,69.5615,1005.2,76.3042
46,0,-9.70729,976.599,1106.1,-6.72634,788.38,1188.39,-2.53476,849.253,1399.88,-2.88278,946.71,1476.28,-193.74,877.932,1434.34,-235.155,885.814,1216.34,-240.174,898.521,1113.02,-272.469,822.273,896.076,-246.312,789.769,897.728,-265.813,778.986,824.32,185.645,903.928,1432.39,224.602,903.767,1316.3,219.453,930.544,1103.46,260.327,828.173,892.874,279.993,873.014,897.346,287.119,826.345,812.155,-24.2535,747.294,1634.19,42.4322,752.198,1642.06,77.0082,925.042,1640.44,-46.7475,938.429,1648,-80.0732,982.504,1010.25,50.7076,979.825,1014.97,-137.832,812.86,970.852,130.366,814.58,982.007,-151.458,922.969,502.102,-145.3,964.391,99.8672,-134.375,802.708,68.5993,-103.178,996.988,78.9599,120.74,916.121,494.52,113.607,976.838,113.807,82.2947,809.017,66.3135,69.5368,1005.22,76.3239
47,0,-9.75264,976.479,1106.13,-6.73366,788.055,1188.47,-2.53166,848.984,1399.94,-2.90555,946.567,1476.29,-193.733,877.78,1434.36,-235.183,885.654,1216.37,-240.202,898.263,1113.01,-272.48,822.091,896.1,-246.327,789.561,897.754,-265.853,778.786,824.334,185.63,903.785,1432.42,224.577,903.606,1316.34,219.441,930.336,1103.44,260.175,827.991,892.901,279.874,872.785,897.357,287.035,826.093,812.125,-24.2721,746.921,1634.17,42.4308,752.14,1641.79,77.0077,924.864,1640.45,-46.7584,938.31,1648.02,-80.1218,982.356,1010.26,50.6837,979.702,1015,-137.869,812.669,970.853,130.319,814.351,981.993,-151.471,922.907,502.105,-145.31,964.357,99.8446,-134.38,802.721,68.6329,-103.147,997.019,79.0304,120.717,916.012,494.57,113.621,976.8,113.795,82.3458,809.011,66.3086,69.5527,1005.22,76.3367
48,0,-9.79973,976.353,1106.13,-6.66653,787.699,1188.52,-2.54927,848.899,1399.9,-2.92294,946.425,1476.31,-193.966,877.803,1434.51,-235.195,885.445,1216.35,-240.218,898.01,1112.97,-272.458,821.783,896.137,-246.329,789.303,897.769,-265.894,778.632,824.335,185.649,903.546,1432.37,224.577,903.399,1316.33,219.414,930.158,1103.43,260.01,827.825,892.883,279.778,872.539,897.335,286.986,825.896,812.236,-24.3223,746.663,1634.11,42.3542,752.149,1641.98,76.9859,924.711,1640.47,-46.7446,938.157,1648.03,-80.1801,982.229,1010.3,50.6466,979.572,1015.02,-137.894,812.632,970.738,130.22,814.351,981.981,-151.517,922.862,502.066,-145.303,964.355,99.8509,-134.381,802.739,68.6152,-103.143,996.998,79.0181,120.699,915.867,494.59,113.613,976.769,113.815,82.3025,808.987,66.2709,69.5786,1005.21,76.3819
49,0,-9.85833,976.222,1106.15,-6.71448,787.637,1188.51,-2.57031,848.729,1399.93,-2.95285,946.313,1476.34,-194,877.656,1434.57,-235.241,885.305,1216.39,-240.26,897.812,1113,-272.478,821.662,896.201,-246.356,789.128,897.809,-265.932,778.509,824.361,185.653,903.353,1432.38,224.536,903.239,1316.35,219.37,929.991,1103.44,259.902,827.571,892.877,279.663,872.301,897.34,286.846,825.749,812.227,-24.3519,745.823,1634.14,42.3261,752.012,1641.88,76.9805,924.528,1640.49,-46.7496,938.046,1648.05,-80.2117,982.073,1010.3,50.6162,979.464,1015.07,-137.945,812.405,970.799,130.152,814.18,982.022,-151.507,922.767,502.054,-145.314,964.339,99.865,-134.426,802.703,68.584,-103.16,997.014,79.0389,120.672,915.739,494.616,113.666,976.739,113.865,82.3064,808.991,66.2641,69.5448,1005.18,76.3764
50,0,-9.90652,976.105,1106.16,-6.73811,787.341,1188.62,-2.59714,848.593,1399.95,-2.96593,946.189,1476.34,-194.052,877.455,1434.6,-235.23,885.071,1216.41,-240.322,897.582,1113.02,-272.495,821.428,896.243,-246.291,788.871,897.925,-265.977,778.456,824.385,185.592,903.235,1432.41,224.507,903.013,1316.35,219.335,929.822,1103.43,259.819,827.372,892.915,279.575,872.175,897.409,286.684,825.54,812.154,-24.4331,745.782,1634.02,42.2407,751.748,1641.85,76.9449,924.301,1640.46,-46.775,937.93,1648.1,-80.2739,981.991,1010.36,50.5768,979.342,1015.1,-138.014,812.421,970.712,130.089,814.08,982.014,-151.56,922.692,502.085,-145.396,964.383,99.955,-134.398,802.71,68.6349,-103.136,996.968,78.992,120.637,915.577,494.618,113.647,976.749,113.882,82.2758,808.962,66.2466,69.5472,1005.19,76.4026
51,0,-9.9897,975.988,1106.16,-6.80149,787.483,1188.53,-2.65144,848.512,1399.98,-3.01947,946.062,1476.36,-194.109,877.303,1434.64,-235.273,884.948,1216.44,-240.375,897.39,1113.04,-272.51,821.294,896.296,-246.289,788.7,897.991,-266.066,778.277,824.405,185.578,903.036,1432.42,224.471,902.808,1316.39,219.274,929.612,1103.44,259.727,827.151,892.894,279.436,872.01,897.469,286.574,825.327,812.075,-24.4478,745.178,1633.98,42.265,751.876,1641.75,76.914,924.141,1640.47,-46.8028,937.791,1648.12,-80.3232,981.849,1010.35,50.5216,979.173,1015.08,-138.085,812.277,970.711,130.001,813.984,982.026,-151.564,922.577,502.091,-145.335,964.328,99.8782,-134.375,802.723,68.6084,-103.136,997.01,79.0339,120.623,915.432,494.614,113.605,976.727,113.898,82.2643,808.979,66.3165,69.5392,1005.19,76.3975
52,0,-10.0306,975.883,1106.15,-6.7991,787.405,1188.55,-2.70691,848.278,1400.04,-3.06303,945.949,1476.36,-194.142,877.107,1434.66,-235.34,884.798,1216.48,-240.439,897.183,1113.06,-272.582,821.124,896.347,-246.278,788.496,898.021,-266.114,778.159,824.448,185.535,902.859,1432.42,224.432,902.608,1316.41,219.211,929.39,1103.44,259.543,826.835,892.864,279.319,871.82,897.457,286.392,825.229,812.059,-24.5284,745.217,1633.83,42.0846,751.201,1641.83,76.8816,923.967,1640.46,-46.8441,937.604,1648.13,-80.3801,981.765,1010.36,50.4664,979.096,1015.11,-138.161,812.201,970.688,129.994,814.013,981.929,-151.605,922.506,502.057,-145.374,964.322,99.9407,-134.424,802.695,68.6182,-103.142,996.974,79.0232,120.582,915.351,494.665,113.552,976.703,113.914,82.2727,808.955,66.3084,69.5361,1005.15,76.393
53,0,-10.0876,975.805,1106.16,-6.83898,787.205,1188.65,-2.7102,848.325,1399.99,-3.08132,945.836,1476.39,-194.207,876.966,1434.71,-235.449,884.657,1216.49,-240.489,897.053,1113.13,-272.61,820.946,896.437,-246.298,788.323,898.06,-266.221,778.05,824.482,185.464,902.73,1432.5,224.368,902.425,1316.42,219.125,929.182,1103.39,259.367,826.646,892.921,279.198,871.652,897.462,286.368,825.053,812.069,-24.5271,744.691,1634.09,42.1066,751.483,1641.73,76.8372,923.79,1640.47,-46.8728,937.457,1648.16,-80.4523,981.715,1010.38,50.3981,979.001,1015.11,-138.266,812.211,970.639,129.894,813.917,981.953,-151.654,922.411,502.038,-145.277,964.258,99.8011,-134.405,802.684,68.6066,-103.123,996.977,79.0401,120.513,915.264,494.638,113.525,976.704,113.94,82.2909,808.936,66.2689,69.5387,1005.15,76.3984
54,0,-10.1799,975.684,1106.17,-6.94602,787.608,1188.52,-2.76083,848.146,1400.04,-3.13737,945.708,1476.39,-194.271,876.819,1434.74,-235.489,884.462,1216.53,-240.549,896.929,1113.13,-272.667,820.723,896.469,-246.325,788.178,898.085,-266.362,777.953,824.47,185.378,902.574,1432.54,224.372,902.215,1316.41,219.032,928.97,1103.4,259.298,826.404,892.929,279.017,871.503,897.521,286.691,824.663,812.135,-24.5475,744.184,1633.79,42.0124,751.108,1641.78,76.8266,923.651,1640.51,-46.8873,937.289,1648.19,-80.5159,981.645,1010.37,50.3281,978.922,1015.1,-138.317,812.193,970.624,129.831,813.84,981.916,-151.677,922.414,502.071,-145.32,964.308,99.9046,-134.407,802.696,68.5794,-103.131,996.965,79.0271,120.455,915.158,494.635,113.519,976.688,113.949,82.3258,808.876,66.2632,69.5227,1005.18,76.4462
55,0,-10.2857,975.593,1106.17,-6.96135,787.573,1188.48,-2.83179,848.152,1400.01,-3.1667,945.634,1476.43,-194.357,876.666,1434.77,-235.546,884.267,1216.53,-240.603,896.796,1113.21,-272.702,820.573,896.535,-246.356,788.041,898.122,-266.502,777.792,824.55,185.304,902.414,1432.59,224.304,902.08,1316.5,218.93,928.772,1103.43,259.178,826.191,892.91,278.872,871.438,897.594,286.526,824.521,812.121,-24.5959,744.286,1633.78,41.8424,750.703,1641.79,76.7634,923.492,1640.53,-46.9519,937.13,1648.24,-80.5662,981.635,1010.38,50.2811,978.845,1015.09,-138.406,812.219,970.558,129.769,813.774,981.955,-151.736,922.475,501.996,-145.36,964.315,99.9523,-134.405,802.663,68.6153,-103.131,996.985,79.0542,120.414,915.093,494.665,113.531,976.66,113.934,82.1496,808.972,66.2566,69.5225,1005.14,76.4009
56,0,-10.3618,975.565,1106.24,-7.01602,787.193,1188.59,-2.86378,848.089,1400.02,-3.22083,945.488,1476.44,-194.405,876.492,1434.79,-235.639,884.1,1216.58,-240.675,896.638,1113.25,-272.79,820.39,896.577,-246.435,787.848,898.148,-266.598,777.713,824.565,185.219,902.237,1432.65,224.218,901.864,1316.49,218.829,928.579,1103.45,258.968,826.05,892.966,278.73,871.35,897.683,285.307,824.823,811.518,-23.9007,741.914,1634.44,41.7135,750.032,1641.82,76.7422,923.384,1640.57,-46.994,936.941,1648.26,-80.6357,981.571,1010.37,50.2137,978.735,1015.06,-138.481,812.244,970.472,129.68,813.752,981.94,-151.775,922.388,502.031,-145.365,964.326,99.9347,-134.376,802.705,68.5983,-103.135,996.957,79.03,120.348,915.025,494.647,113.466,976.667,113.943,82.2708,808.914,66.2438,69.5152,1005.14,76.4468
57,0,-10.4473,975.464,1106.23,-7.13396,787.372,1188.54,-2.89498,847.967,1400.03,-3.26942,945.414,1476.46,-194.469,876.349,1434.83,-235.751,883.866,1216.61,-240.788,896.491,1113.31,-272.959,820.304,896.585,-246.516,787.691,898.186,-266.8,777.664,824.554,185.132,902.139,1432.71,224.121,901.739,1316.56,218.73,928.412,1103.46,258.772,825.89,892.984,278.538,871.189,897.67,285.693,824.38,811.942,-23.896,741.857,1634.29,41.7775,750.172,1641.73,76.6994,923.247,1640.62,-47.0319,936.725,1648.28,-80.7135,981.546,1010.38,50.1366,978.653,1015.03,-138.538,812.124,970.493,129.578,813.7,981.927,-151.812,922.361,502.028,-145.354,964.311,99.9194,-134.431,802.693,68.5804,-103.139,996.971,79.0774,120.294,914.95,494.676,113.412,976.647,113.971,82.2607,808.944,66.245,69.5029,1005.16,76.492
58,0,-10.518,975.438,1106.24,-7.22679,787.459,1188.51,-3.05835,847.986,1399.98,-3.33653,945.328,1476.49,-194.512,876.145,1434.81,-235.815,883.705,1216.69,-240.898,896.363,1113.42,-273.013,820.109,896.657,-246.663,787.594,898.15,-266.931,777.503,824.606,185.054,901.974,1432.71,224.046,901.587,1316.57,218.609,928.22,1103.48,258.645,825.676,893.005,278.345,870.942,897.645,285.878,824.138,811.959,-23.9132,741.881,1634.2,41.6305,750.112,1641.7,76.6347,923.044,1640.65,-47.0761,936.573,1648.35,-80.8085,981.515,1010.4,50.0608,978.621,1015.04,-138.608,812.129,970.465,129.495,813.699,981.93,-151.886,922.44,501.94,-145.373,964.329,99.921,-134.469,802.665,68.5527,-103.135,996.976,79.0243,120.241,914.921,494.686,113.409,976.64,113.969,82.318,808.882,66.22,69.4988,1005.13,76.4451
