Trajectories
100
,,Pauline:T10,,,Pauline:STRN,,,Pauline:CLAV,,,Pauline:C7,,,Pauline:RSHO,,,Pauline:RUPA,,,Pauline:RELB,,,Pauline:RWRB,,,Pauline:RWRA,,,Pauline:RFIN,,,Pauline:LSHO,,,Pauline:LUPA,,,Pauline:LELB,,,Pauline:LWRA,,,Pauline:LWRB,,,Pauline:LFIN,,,Pauline:RFHD,,,Pauline:LFHD,,,Pauline:LBHD,,,Pauline:RBHD,,,Pauline:RPSI,,,Pauline:LPSI,,,Pauline:RASI,,,Pauline:LASI,,,Pauline:RKNE,,,Pauline:RANK,,,Pauline:RTOE,,,Pauline:RHEE,,,Pauline:LKNE,,,Pauline:LANK,,,Pauline:LTOE,,,Pauline:LHEE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,-59.2928,236.031,1102.95,-60.4881,43.1964,1188.95,-54.5244,111.606,1399.39,-52.154,211.982,1473.11,-246.926,146.875,1430.42,-296.589,161.797,1216.9,-305.966,173.873,1114.66,-370.053,65.6333,831.414,-342.772,77.0363,898.069,-363.542,113.222,899.182,134.505,165.19,1429.45,174.389,167.551,1314.22,169.929,196.993,1102.01,242.04,101.206,898.067,244.65,149.155,900.167,279.296,111.606,824.686,-77.4721,21.1066,1640.38,-12.2066,25.0392,1647.61,26.5192,194.12,1653.83,-92.5446,214.976,1653.94,-130.932,242.89,1004.51,1.39407,240.609,1010.42,-188.967,68.2216,968.381,81.2775,73.7328,982.907,-199.33,183.084,503.716,-192.543,232.602,100.207,-198.979,70.0966,68.1335,-146.472,259.439,77.7982,79.5977,173.426,494.379,79.1081,226.154,113.545,36.7122,60.5543,65.7835,38.2772,257.586,76.0306
21,0,-59.2701,236.018,1102.92,-60.5024,43.1338,1188.96,-54.547,111.649,1399.37,-52.1828,212.103,1473.11,-246.932,146.952,1430.38,-296.593,161.819,1216.88,-305.988,173.927,1114.6,-370.111,65.4645,831.469,-342.902,76.9318,898.035,-363.7,113.014,899.193,134.513,165.239,1429.45,174.367,167.501,1314.29,169.972,196.886,1102.01,242.074,100.999,898.127,244.924,148.546,899.996,279.479,111.445,824.848,-77.4868,21.1317,1640.46,-12.1922,25.2329,1647.67,26.5067,194.327,1653.8,-92.5444,215.115,1653.88,-130.902,242.909,1004.49,1.41331,240.64,1010.44,-188.957,68.2486,968.394,81.2926,73.6664,982.939,-199.335,183.054,503.705,-192.964,232.98,99.9511,-198.99,70.0774,68.1551,-146.485,259.388,77.7967,79.5878,173.443,494.374,79.0922,226.186,113.567,36.4928,60.5879,65.9396,38.3081,257.685,76.0855
22,0,-59.2636,236.033,1102.91,-60.5047,43.2618,1188.96,-54.5661,111.671,1399.45,-52.1833,212.143,1473.05,-246.989,147.096,1430.35,-296.609,161.855,1216.87,-306.005,173.926,1114.57,-370.152,65.2407,831.523,-342.942,76.8373,898.055,-363.809,112.961,899.259,134.505,165.259,1429.49,174.388,167.513,1314.28,169.995,196.796,1102.05,242.183,100.806,898.182,244.982,148.427,900.055,279.669,111.313,825.034,-77.5046,21.2994,1640.52,-12.2188,25.5407,1647.71,26.4796,194.403,1653.76,-92.5905,215.262,1653.89,-130.879,242.931,1004.49,1.43136,240.635,1010.43,-188.954,68.2667,968.41,81.3097,73.6712,982.956,-199.357,183.085,503.72,-192.501,232.575,100.153,-199.017,70.0608,68.1702,-146.484,259.379,77.7779,79.6047,173.431,494.378,79.0912,226.196,113.527,36.4648,60.5724,65.9548,38.3013,257.634,75.9987
23,0,-59.2467,236.024,1102.87,-60.4988,43.2572,1188.98,-54.5792,111.747,1399.43,-52.2408,212.328,1473.09,-247.003,147.18,1430.34,-296.635,161.917,1216.82,-306.013,173.951,1114.54,-370.183,65.0653,831.566,-342.975,76.6295,898.116,-363.742,112.777,899.187,134.471,165.288,1429.5,174.346,167.462,1314.29,170.013,196.739,1102.1,242.249,100.658,898.24,245.044,148.255,900.145,279.808,111.235,825.177,-77.5481,21.4068,1640.57,-12.3316,25.5823,1647.82,26.4492,194.592,1653.78,-92.589,215.376,1653.84,-130.869,242.986,1004.5,1.44776,240.62,1010.42,-188.958,68.3182,968.418,81.3179,73.6153,982.976,-199.325,183.056,503.741,-193.054,233.067,99.9025,-199.017,70.0952,68.1623,-146.487,259.362,77.7871,79.6235,173.417,494.339,79.1208,226.156,113.545,36.4935,60.5753,65.9534,38.2925,257.615,76.032
24,0,-59.2427,236.097,1102.88,-60.5493,43.3465,1188.96,-54.6106,111.758,1399.44,-52.4054,212.07,1472.81,-247.028,147.3,1430.3,-296.63,161.955,1216.82,-306.032,173.892,1114.48,-370.182,64.8181,831.61,-342.735,76.4781,898.506,-363.757,112.634,899.174,134.443,165.325,1429.54,174.382,167.505,1314.34,170.054,196.596,1102.06,242.281,100.462,898.276,245.091,148.061,900.22,279.935,111.069,825.294,-77.6008,21.3546,1640.65,-12.5264,26.5757,1647.85,26.3871,194.635,1653.73,-92.6475,215.599,1653.83,-130.867,242.96,1004.48,1.42803,240.656,1010.41,-188.98,68.343,968.425,81.357,73.5917,982.984,-199.363,183.099,503.735,-193.031,233.051,99.946,-199.021,70.0936,68.1747,-146.483,259.405,77.7718,79.5901,173.439,494.354,79.1183,226.209,113.542,36.4702,60.5825,65.9371,38.3007,257.632,76.0468
25,0,-59.2265,236.092,1102.83,-60.5407,43.3459,1188.99,-54.6249,111.881,1399.41,-52.2634,212.492,1473.07,-247.033,147.379,1430.27,-296.649,161.979,1216.79,-306.027,173.946,1114.48,-370.231,64.589,831.607,-342.963,76.3413,898.213,-363.735,112.489,899.175,134.441,165.362,1429.55,174.357,167.455,1314.33,170.05,196.519,1102.07,242.339,100.275,898.336,245.141,147.919,900.242,280.238,111.108,825.483,-77.6787,21.5608,1640.7,-12.6484,26.6554,1647.94,26.355,194.836,1653.71,-92.6895,215.762,1653.75,-130.86,243.012,1004.49,1.44262,240.627,1010.4,-188.961,68.3964,968.434,81.3763,73.5965,982.978,-199.356,183.089,503.714,-193.029,233.03,99.9444,-199.039,70.0981,68.1551,-146.472,259.391,77.7856,79.5815,173.435,494.387,79.1153,226.185,113.568,36.497,60.5822,65.9667,38.282,257.628,76.0327
26,0,-59.2277,236.121,1102.83,-60.5553,43.3867,1188.96,-54.6532,111.922,1399.44,-52.3274,212.559,1473.03,-247.068,147.444,1430.23,-296.654,161.988,1216.74,-306.024,173.876,1114.45,-370.198,64.3335,831.662,-342.94,76.1964,898.233,-363.805,112.397,899.211,134.416,165.394,1429.55,174.348,167.432,1314.35,170.068,196.428,1102.06,242.368,100.089,898.427,245.22,147.696,900.217,280.322,110.993,825.556,-77.7763,21.5895,1640.77,-12.6106,26.2849,1648.03,26.2719,194.948,1653.68,-92.7375,215.914,1653.71,-130.862,243.03,1004.49,1.45697,240.663,1010.39,-188.957,68.3796,968.448,81.4034,73.5824,982.978,-199.352,183.103,503.718,-193.054,233.046,99.9478,-199.017,70.0711,68.1514,-146.454,259.386,77.7674,79.602,173.428,494.367,79.0821,226.213,113.562,36.5221,60.6022,65.9329,38.3058,257.673,76.0702
27,0,-59.2212,236.131,1102.83,-60.5664,43.3989,1188.97,-54.6702,111.953,1399.42,-52.3153,212.643,1473,-247.131,147.588,1430.22,-296.654,162.02,1216.73,-306.04,173.806,1114.41,-370.198,64.1044,831.668,-342.915,76.0599,898.229,-363.762,112.243,899.169,134.404,165.428,1429.56,174.322,167.418,1314.33,170.066,196.398,1102.09,242.356,99.9634,898.428,245.287,147.585,900.194,280.4,110.858,825.605,-77.8609,21.7992,1640.78,-12.774,26.2992,1648.16,26.2266,195.05,1653.67,-92.7917,216.035,1653.65,-130.839,243.01,1004.47,1.46862,240.671,1010.38,-188.965,68.4323,968.455,80.8499,73.142,983.536,-199.337,183.082,503.722,-193.057,233.057,99.8919,-199.014,70.1063,68.1597,-146.485,259.406,77.7861,79.6112,173.447,494.345,79.0877,226.172,113.535,36.4618,60.5924,65.962,38.281,257.582,76.0216
28,0,-59.1939,236.13,1102.81,-60.6089,43.4407,1188.98,-54.6948,112.029,1399.4,-52.3146,212.727,1473.02,-247.14,147.66,1430.2,-296.645,161.974,1216.7,-306.03,173.801,1114.39,-370.093,63.9168,831.71,-342.901,75.9335,898.247,-363.747,112.1,899.172,134.384,165.459,1429.56,174.291,167.446,1314.33,170.062,196.334,1102.05,242.532,99.6802,898.542,245.346,147.445,900.227,280.39,110.73,825.726,-77.9761,21.8387,1640.9,-12.9007,26.4852,1648.24,26.1314,195.229,1653.66,-92.842,216.271,1653.6,-130.859,243.011,1004.45,1.46327,240.704,1010.42,-188.982,68.428,968.45,81.1844,73.4106,983.194,-199.334,183.101,503.721,-193.025,233.024,99.9326,-198.983,70.0804,68.164,-146.473,259.431,77.7684,79.5879,173.463,494.389,79.082,226.186,113.543,36.4323,60.609,65.9759,38.3159,257.637,76.0627
29,0,-59.2063,236.15,1102.78,-60.6071,43.4428,1188.95,-54.748,112.156,1399.37,-52.3512,212.72,1472.95,-247.197,147.757,1430.18,-296.649,161.954,1216.66,-306.022,173.677,1114.32,-370.02,63.7178,831.778,-342.875,75.7788,898.203,-363.591,111.838,899.133,134.351,165.5,1429.56,174.274,167.479,1314.35,170.067,196.32,1102.09,242.505,99.5028,898.595,245.175,147.649,900.468,280.43,110.612,825.804,-78.0733,22.1198,1640.95,-13.2366,26.0505,1648.52,26.0791,195.327,1653.68,-92.9324,216.4,1653.54,-130.849,243.029,1004.44,1.47757,240.704,1010.38,-188.992,68.4794,968.455,81.1861,73.4152,983.215,-199.341,183.069,503.722,-193.023,233.044,99.9033,-199.002,70.0809,68.1822,-146.471,259.394,77.7711,79.5873,173.456,494.382,79.0964,226.174,113.573,36.456,60.5784,65.9157,38.2715,257.607,76.0125
30,0,-59.1984,236.177,1102.79,-60.6381,43.4683,1188.95,-54.7741,112.163,1399.39,-52.3782,212.828,1472.95,-247.234,147.867,1430.15,-296.657,161.975,1216.63,-305.989,173.629,1114.29,-369.912,63.4784,831.766,-342.809,75.5764,898.238,-363.592,111.647,899.081,134.337,165.497,1429.57,174.268,167.493,1314.35,170.062,196.229,1102.07,242.419,99.4108,898.657,245.186,147.545,900.472,280.514,110.461,825.928,-78.2847,22.3622,1641,-13.3813,26.1008,1648.66,26.0155,195.433,1653.67,-92.9964,216.518,1653.49,-130.847,243.086,1004.47,1.48068,240.715,1010.38,-188.984,68.4357,968.447,81.158,73.3559,983.251,-199.359,183.099,503.713,-192.508,232.557,100.15,-199.028,70.1275,68.1252,-146.476,259.435,77.8035,79.5657,173.465,494.369,79.0941,226.183,113.524,36.426,60.5879,65.9484,38.2922,257.676,76.1007
31,0,-59.1883,236.178,1102.78,-60.6685,43.4556,1188.99,-54.806,112.233,1399.41,-52.4049,212.883,1472.91,-247.284,147.909,1430.12,-296.65,161.926,1216.58,-305.983,173.553,1114.26,-369.836,63.173,831.859,-342.746,75.4195,898.189,-363.552,111.507,899.05,134.293,165.541,1429.58,174.226,167.53,1314.34,170.061,196.2,1102.07,242.393,99.2483,898.71,245.186,147.421,900.485,280.608,110.336,826.047,-78.4778,22.6768,1640.98,-13.3467,26.4557,1648.6,25.9376,195.577,1653.66,-93.0635,216.699,1653.44,-130.855,243.061,1004.42,1.45883,240.717,1010.36,-189.011,68.406,968.479,81.1468,73.3311,983.271,-199.358,183.111,503.692,-193.025,233.013,99.9133,-199.008,70.0673,68.1837,-146.5,259.371,77.7299,79.5755,173.464,494.345,79.0804,226.196,113.548,36.4037,60.557,65.9907,38.2829,257.623,76.0101
32,0,-59.1763,236.173,1102.74,-60.7018,43.4715,1189,-54.8687,112.251,1399.43,-52.4391,212.937,1472.9,-247.335,147.997,1430.09,-296.653,161.896,1216.57,-305.961,173.525,1114.24,-369.77,62.9474,831.858,-342.756,75.2945,898.126,-363.501,111.325,899.026,134.26,165.59,1429.59,174.206,167.506,1314.35,170.04,196.155,1102.06,242.442,99.0356,898.817,245.17,147.321,900.525,280.662,110.262,826.161,-78.6562,22.9053,1641.04,-13.7144,25.8635,1648.93,25.8533,195.726,1653.68,-93.1347,216.919,1653.41,-130.849,243.064,1004.41,1.46192,240.749,1010.41,-189.004,68.4194,968.507,81.1597,73.3292,983.263,-199.346,183.07,503.723,-192.512,232.586,100.136,-198.99,70.0849,68.1411,-146.48,259.375,77.7406,79.5816,173.463,494.359,79.0869,226.183,113.538,36.4518,60.5581,65.9641,38.2898,257.54,75.9433
33,0,-59.1996,236.177,1102.76,-60.6935,43.4665,1189.03,-54.9286,112.236,1399.45,-52.5068,212.97,1472.9,-247.403,148.045,1430.04,-296.657,161.889,1216.51,-305.94,173.435,1114.2,-369.688,62.694,831.888,-342.711,75.1132,898.122,-363.463,111.154,898.942,134.241,165.542,1429.58,174.144,167.511,1314.37,169.991,195.977,1102.02,242.501,98.7036,899.018,245.16,147.239,900.587,280.687,110.222,826.252,-78.8897,23.2081,1641.03,-13.8624,25.7274,1649.08,25.7915,195.862,1653.68,-93.2118,217.072,1653.37,-130.847,243.073,1004.44,1.44011,240.737,1010.37,-189.01,68.431,968.496,81.1679,73.3547,983.274,-199.348,183.077,503.735,-193.005,233.05,99.9376,-198.989,70.0764,68.1838,-146.464,259.425,77.8149,79.5595,173.449,494.383,79.0805,226.173,113.539,36.4056,60.5638,66.0177,38.2835,257.578,76.0249
34,0,-59.1959,236.192,1102.77,-60.7165,43.4637,1189.05,-54.9784,112.297,1399.43,-52.5449,213.054,1472.88,-247.451,148.072,1430.02,-296.672,161.875,1216.46,-305.935,173.402,1114.14,-369.612,62.4807,831.848,-342.655,74.9921,898.085,-363.431,110.972,898.893,134.196,165.562,1429.61,174.103,167.493,1314.4,169.941,196.011,1102.05,242.439,98.6548,899.036,245.112,147.154,900.603,280.71,110.115,826.414,-79.0677,23.5598,1640.99,-13.7187,26.6539,1648.85,25.7141,196.022,1653.65,-93.2903,217.302,1653.35,-130.878,243.069,1004.43,1.4328,240.772,1010.39,-189.031,68.4315,968.457,81.1751,73.371,983.276,-199.348,183.069,503.733,-193.073,233.049,99.9458,-199.01,70.0524,68.1752,-146.49,259.385,77.7507,79.5453,173.426,494.376,79.0771,226.18,113.57,36.656,60.5597,65.7669,38.2703,257.612,76.0424
35,0,-59.2142,236.175,1102.74,-60.7334,43.4612,1189.04,-55.0358,112.348,1399.44,-52.5832,213.048,1472.85,-247.495,148.101,1429.98,-296.681,161.87,1216.42,-305.935,173.368,1114.09,-369.505,62.3191,831.774,-342.578,74.8079,898.042,-363.393,110.843,898.804,134.153,165.576,1429.66,174.046,167.466,1314.44,169.897,195.941,1102.11,242.314,98.5359,899.147,245.299,146.679,900.382,280.721,110.025,826.486,-79.1903,23.6135,1641.17,-13.8347,26.6456,1648.92,25.5989,196.133,1653.7,-93.3806,217.552,1653.35,-130.898,243.058,1004.43,1.42554,240.718,1010.35,-189.031,68.4501,968.454,81.1664,73.3249,983.306,-199.355,183.088,503.721,-193.028,233.013,99.923,-199.025,70.0623,68.1805,-146.462,259.429,77.7968,79.5721,173.402,494.378,79.0551,226.176,113.556,36.4383,60.5598,65.9331,38.2902,257.619,76.0331
36,0,-59.2192,236.216,1102.76,-60.7462,43.4764,1189.1,-55.0735,112.381,1399.44,-52.6392,213.075,1472.85,-247.565,148.162,1429.93,-296.692,161.86,1216.37,-305.902,173.273,1114.01,-369.431,62.1104,831.767,-342.514,74.6014,898.001,-363.356,110.686,898.731,134.071,165.583,1429.69,173.992,167.447,1314.48,169.852,195.872,1102.13,242.188,98.3712,899.223,245.071,147.016,900.683,280.698,109.974,826.567,-79.3118,23.7896,1641.23,-13.9395,26.898,1648.93,25.5318,196.299,1653.72,-93.4343,217.746,1653.3,-130.904,243.071,1004.41,1.40975,240.757,1010.36,-189.019,68.445,968.457,81.182,73.3517,983.303,-199.376,183.072,503.715,-193.074,233.046,99.9001,-198.969,70.0762,68.1488,-146.475,259.404,77.7707,79.5451,173.431,494.36,79.0867,226.142,113.551,36.5056,60.585,65.9522,38.262,257.632,76.0669
37,0,-59.2303,236.196,1102.73,-60.7744,43.4768,1189.08,-55.1424,112.409,1399.45,-52.7352,213.148,1472.85,-247.624,148.18,1429.91,-296.71,161.912,1216.33,-305.892,173.248,1113.94,-369.109,62.1527,832.092,-342.445,74.4225,897.915,-363.315,110.543,898.685,133.997,165.617,1429.71,173.931,167.451,1314.52,169.809,195.848,1102.16,242.131,98.3516,899.241,245.014,146.953,900.717,280.686,109.921,826.648,-79.4137,23.8432,1641.31,-14.0238,26.991,1649.03,25.4455,196.489,1653.75,-93.516,218.014,1653.33,-130.929,243.07,1004.44,1.41283,240.76,1010.36,-189.02,68.4457,968.5,81.1938,73.3425,983.32,-199.348,183.083,503.713,-192.522,232.584,100.151,-199.001,70.0958,68.1636,-146.454,259.375,77.7907,79.5394,173.405,494.377,79.0803,226.179,113.543,36.4899,60.5499,65.9259,38.2527,257.606,76.0471
38,0,-59.241,236.216,1102.73,-60.8117,43.4946,1189.08,-55.1862,112.397,1399.48,-52.8045,213.152,1472.88,-247.725,148.238,1429.86,-296.71,161.833,1216.26,-305.88,173.21,1113.9,-369.098,62.0099,832.039,-342.362,74.2433,897.887,-363.286,110.392,898.581,133.958,165.625,1429.77,173.832,167.399,1314.55,169.797,195.774,1102.21,242.137,98.3161,899.304,244.952,146.9,900.795,280.685,109.877,826.682,-79.4916,23.8768,1641.46,-14.1346,27.1762,1649.07,25.32,196.61,1653.7,-93.5778,218.134,1653.26,-130.93,243.051,1004.43,1.37407,240.787,1010.37,-189.018,68.3828,968.466,81.1854,73.3618,983.322,-199.389,183.084,503.713,-192.53,232.567,100.122,-199.02,70.0909,68.1449,-146.474,259.338,77.7464,79.5375,173.384,494.361,79.0782,226.163,113.565,36.4884,60.5928,65.9412,38.2596,257.66,76.1001
39,0,-59.2677,236.214,1102.73,-60.8249,43.4669,1189.11,-55.2847,112.475,1399.5,-52.8754,213.211,1472.85,-247.792,148.238,1429.83,-296.725,161.837,1216.21,-305.859,173.134,1113.82,-369.185,61.6309,831.697,-342.254,74.0517,897.813,-363.244,110.296,898.495,133.805,165.582,1429.72,173.759,167.387,1314.61,169.724,195.771,1102.27,242.041,98.2705,899.348,244.895,146.865,900.806,280.596,109.821,826.722,-79.5784,24.0035,1641.49,-14.2251,27.3686,1649.09,25.2463,196.853,1653.72,-93.6859,218.249,1653.27,-130.933,243.074,1004.44,1.35261,240.805,1010.36,-189.026,68.3712,968.531,81.2125,73.4075,983.29,-199.361,183.032,503.714,-193.013,233.051,99.9541,-199.02,70.0981,68.1621,-146.478,259.359,77.7319,79.5209,173.381,494.387,79.0933,226.159,113.544,36.4673,60.5929,65.925,38.2602,257.645,76.052
40,0,-59.2836,236.209,1102.74,-60.8575,43.4167,1189.1,-55.3961,112.483,1399.5,-52.988,213.276,1472.84,-247.857,148.249,1429.8,-296.755,161.822,1216.15,-305.852,173.038,1113.73,-369.116,61.4078,831.664,-342.157,73.8705,897.819,-363.187,110.157,898.444,133.737,165.615,1429.78,173.67,167.375,1314.65,169.686,195.717,1102.32,242.026,98.2594,899.361,244.84,146.864,900.87,280.511,109.761,826.718,-79.5994,24.1326,1641.6,-14.281,27.539,1649.15,25.2452,196.916,1653.66,-93.7686,218.387,1653.26,-130.952,243.059,1004.41,1.34304,240.761,1010.35,-189.016,68.381,968.481,81.2217,73.3948,983.32,-199.368,183.061,503.713,-193.048,233.027,99.8943,-198.983,70.0917,68.1203,-146.497,259.41,77.8021,79.5247,173.36,494.382,79.0756,226.161,113.557,36.443,60.554,65.9321,38.262,257.602,76.0497
41,0,-59.3093,236.21,1102.75,-60.8901,43.4607,1189.08,-55.4475,112.43,1399.54,-53.0599,213.186,1472.79,-247.952,148.279,1429.74,-296.766,161.788,1216.11,-305.862,172.993,1113.68,-369.033,61.2929,831.576,-342.078,73.7197,897.745,-363.124,110.044,898.39,133.663,165.559,1429.83,173.615,167.401,1314.7,169.626,195.662,1102.37,241.951,98.2243,899.425,244.79,146.825,900.91,280.381,109.768,826.709,-79.6475,24.146,1641.66,-14.4061,27.7,1649.21,25.1492,197.036,1653.6,-93.8107,218.504,1653.21,-130.964,243.089,1004.46,1.31695,240.786,1010.35,-189.022,68.3456,968.505,81.2178,73.4386,983.304,-199.368,183.042,503.716,-192.524,232.58,100.139,-198.985,70.0666,68.1598,-146.459,259.428,77.8275,79.5064,173.333,494.379,79.0613,226.152,113.566,36.4156,60.5715,65.9251,38.2546,257.544,76.0004
42,0,-59.3109,236.214,1102.71,-60.909,43.4048,1189.13,-55.5351,112.448,1399.54,-53.1863,213.242,1472.78,-247.981,148.244,1429.72,-296.791,161.741,1216.04,-305.839,172.934,1113.61,-368.935,61.1319,831.515,-341.961,73.525,897.667,-363.02,109.909,898.344,133.625,165.568,1429.85,173.516,167.42,1314.75,169.557,195.646,1102.4,241.819,98.2949,899.385,244.707,146.866,900.982,280.216,109.655,826.679,-79.7449,24.2852,1641.74,-14.4868,27.8894,1649.23,25.0684,197.168,1653.56,-93.9252,218.622,1653.21,-131.002,242.987,1004.39,1.31546,240.796,1010.36,-189.03,68.3617,968.489,81.2214,73.419,983.353,-199.373,183.067,503.69,-193.06,233.022,99.9364,-199.016,70.0883,68.1935,-146.475,259.368,77.7443,79.5194,173.337,494.366,79.0723,226.175,113.562,36.4808,60.5885,65.9628,38.2506,257.552,76.0029
43,0,-59.3283,236.218,1102.73,-60.9527,43.3337,1189.15,-55.6403,112.453,1399.56,-53.3017,213.213,1472.76,-248.097,148.298,1429.67,-296.814,161.718,1216,-305.853,172.903,1113.58,-368.873,60.9529,831.464,-341.869,73.3774,897.605,-362.933,109.768,898.286,133.553,165.628,1429.91,173.449,167.493,1314.78,169.454,195.644,1102.46,241.779,98.268,899.424,244.624,146.845,901.038,280.067,109.658,826.652,-79.7333,24.3535,1641.85,-14.5142,27.964,1649.27,25.0104,197.301,1653.54,-93.9569,218.653,1653.2,-131.003,243.031,1004.4,1.31203,240.831,1010.35,-189.038,68.3637,968.477,81.2134,73.493,983.363,-199.354,183.013,503.698,-192.534,232.59,100.153,-199.021,70.0953,68.1291,-146.505,259.437,77.815,79.5077,173.289,494.398,79.058,226.18,113.576,36.4044,60.584,65.9515,38.2448,257.599,76.0527
44,0,-59.3475,236.222,1102.75,-60.9874,43.373,1189.15,-55.7076,112.453,1399.55,-53.4143,213.212,1472.73,-248.199,148.316,1429.63,-296.837,161.681,1215.94,-305.859,172.83,1113.51,-368.77,60.7534,831.423,-341.764,73.2502,897.526,-362.837,109.667,898.225,133.539,165.649,1430.01,173.356,167.555,1314.85,169.386,195.646,1102.54,241.73,98.252,899.428,244.538,146.885,901.118,279.931,109.62,826.65,-79.7567,24.3438,1641.93,-14.5619,28.102,1649.27,24.9347,197.376,1653.52,-94.0307,218.715,1653.14,-131.013,243.039,1004.39,1.29846,240.814,1010.37,-189.034,68.3301,968.489,81.2127,73.5316,983.344,-199.36,183.023,503.715,-192.539,232.571,100.116,-199.001,70.0826,68.1363,-146.508,259.405,77.7273,79.4993,173.302,494.408,79.0584,226.167,113.573,36.4667,60.5681,65.9258,38.2485,257.538,75.9804
45,0,-59.3793,236.207,1102.71,-61.0271,43.3482,1189.2,-55.7936,112.458,1399.55,-53.5024,213.24,1472.75,-248.293,148.348,1429.58,-296.864,161.643,1215.88,-305.858,172.754,1113.41,-368.679,60.7201,831.283,-341.632,73.0903,897.429,-362.749,109.562,898.152,133.456,165.652,1430.07,173.279,167.541,1314.88,169.299,195.607,1102.55,241.676,98.2827,899.417,244.754,146.331,900.796,279.859,109.615,826.655,-79.8313,24.4215,1642.04,-14.6226,28.1346,1649.3,24.8682,197.491,1653.48,-94.1164,218.774,1653.15,-131.031,242.995,1004.39,1.26518,240.814,1010.36,-189.046,68.3657,968.433,81.1935,73.5104,983.389,-199.353,183.015,503.708,-193.045,233.039,99.9457,-199.007,70.1185,68.134,-146.499,259.438,77.795,79.4716,173.268,494.405,79.0371,226.174,113.568,36.3834,60.5641,65.982,38.2656,257.624,76.0525
46,0,-59.4063,236.188,1102.73,-61.08,43.2883,1189.21,-55.8857,112.428,1399.62,-53.6149,213.165,1472.7,-248.379,148.308,1429.53,-296.921,161.601,1215.77,-305.838,172.673,1113.33,-368.544,60.648,831.145,-341.556,73.0134,897.343,-362.659,109.437,898.116,133.421,165.642,1430.11,173.207,167.646,1314.95,169.073,194.835,1102.36,241.449,98.4614,899.283,244.656,146.363,900.842,279.727,109.62,826.66,-79.87,24.4402,1641.99,-14.7163,28.1535,1649.35,24.8013,197.487,1653.46,-94.1472,218.821,1653.16,-131.044,242.987,1004.39,1.26098,240.817,1010.36,-189.064,68.2903,968.466,81.2018,73.5819,983.375,-199.362,183.002,503.687,-193.039,232.985,99.8975,-199.009,70.0856,68.1653,-146.521,259.399,77.778,79.4748,173.224,494.412,79.0688,226.153,113.571,36.4484,60.5757,65.9393,38.2414,257.658,76.0706
47,0,-59.4311,236.162,1102.7,-61.0989,43.2923,1189.23,-55.9535,112.455,1399.58,-53.7319,213.164,1472.72,-248.471,148.311,1429.49,-296.947,161.547,1215.73,-305.833,172.641,1113.29,-368.354,60.6121,830.989,-341.47,72.8747,897.249,-362.473,109.233,898.099,133.351,165.673,1430.16,173.14,167.691,1315.02,169.004,194.92,1102.47,241.471,98.3837,899.41,244.557,146.389,900.891,279.659,109.636,826.668,-79.9295,24.4606,1642.03,-14.8059,28.3312,1649.31,24.7145,197.58,1653.44,-94.2443,218.801,1653.12,-131.047,243.02,1004.41,1.23215,240.79,1010.34,-189.073,68.286,968.454,80.7901,73.2636,983.755,-199.375,183.008,503.689,-192.538,232.581,100.181,-198.99,70.0845,68.1674,-146.466,259.386,77.768,79.4679,173.228,494.418,79.0561,226.148,113.575,36.4316,60.5591,65.937,38.2359,257.573,76.0133
48,0,-59.4722,236.206,1102.71,-61.165,43.2608,1189.24,-56.0341,112.496,1399.59,-53.8448,213.161,1472.72,-248.565,148.295,1429.43,-296.968,161.474,1215.66,-305.84,172.631,1113.25,-368.161,61.2834,830.244,-341.411,72.8043,897.164,-362.389,109.147,898.076,133.234,165.8,1430.18,173.069,167.814,1315.08,169.051,195.52,1102.66,241.359,98.4866,899.357,244.259,146.794,901.212,279.537,109.615,826.699,-80.0031,24.3766,1642.16,-14.871,28.4193,1649.35,24.6227,197.598,1653.44,-94.3159,218.807,1653.15,-131.079,242.987,1004.38,1.21992,240.808,1010.36,-189.082,68.2466,968.446,80.7973,73.289,983.78,-199.358,182.995,503.682,-192.581,232.552,100.121,-198.972,70.0932,68.1448,-146.495,259.373,77.723,79.4586,173.212,494.403,79.0585,226.135,113.57,36.3614,60.5722,65.9995,38.2214,257.564,76.01
